TIME;ACC[ROLL];GYRO[ROLL];ANGLE[ROLL];TARGET_ANGLE[ROLL];FRAME_ANGLE[ROLL];POWER[ROLL];ACC[PITCH];GYRO[PITCH];ANGLE[PITCH];TARGET_ANGLE[PITCH];FRAME_ANGLE[PITCH];POWER[PITCH];ACC[YAW];GYRO[YAW];ANGLE[YAW];TARGET_ANGLE[YAW];FRAME_ANGLE[YAW];POWER[YAW];RC_ROLL;RC_PITCH;RC_YAW;RC_CMD;EXT_FC_ROLL;EXT_FC_PITCH;BAT_VOLTAGE;RMS_ERR[ROLL];FREQ[ROLL];RMS_ERR[PITCH];FREQ[PITCH];RMS_ERR[YAW];FREQ[YAW]
02:06:29.522;-82;0;-9.140625;0.0;-8.503418;0;-7;0;-1.0107422;0.0;-1.340332;0;508;1;8.217773;0.0;0.0;0;;;;;;;0;2;121;1;151;0;186
02:06:29.572;-83;0;-9.140625;0.0;-8.503418;0;-3;3;-1.0107422;0.0;-1.340332;0;507;-2;8.217773;0.0;0.0;0;;;;;;;0;1;115;1;145;1;208
02:06:29.620;-82;1;-9.140625;0.0;-8.503418;0;-7;2;-1.0107422;0.0;-1.340332;0;505;0;8.217773;0.0;0.0;0;;;;;;;0;2;122;1;137;0;211
02:06:29.666;-84;0;-9.140625;0.0;-8.503418;0;-5;3;-1.0107422;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;2;117;1;152;0;222
02:06:29.723;-83;0;-9.140625;0.0;-8.525391;0;-5;0;-1.0107422;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;3;112;1;152;1;220
02:06:29.772;-83;2;-9.140625;0.0;-8.525391;0;-7;0;-1.0107422;0.0;-1.340332;0;509;0;8.217773;0.0;0.0;0;;;;;;;0;2;108;1;150;1;228
02:06:29.821;-81;-2;-9.140625;0.0;-8.525391;0;-7;3;-1.0107422;0.0;-1.340332;0;507;-1;8.217773;0.0;0.0;0;;;;;;;0;2;110;1;142;1;217
02:06:29.879;-82;0;-9.140625;0.0;-8.525391;0;-6;-3;-1.0107422;0.0;-1.340332;0;506;-1;8.217773;0.0;0.0;0;;;;;;;0;3;107;2;136;1;212
02:06:29.927;-82;1;-9.140625;0.0;-8.525391;0;-6;0;-1.0107422;0.0;-1.340332;0;510;0;8.217773;0.0;0.0;0;;;;;;;0;2;104;1;128;1;219
02:06:29.975;-83;-4;-9.162598;0.0;-8.547363;0;-8;7;-1.0107422;0.0;-1.340332;0;507;-2;8.217773;0.0;0.0;0;;;;;;;0;2;106;1;127;1;207
02:06:30.28;-85;2;-9.140625;0.0;-8.547363;0;-4;-6;-1.0107422;0.0;-1.340332;0;509;0;8.217773;0.0;0.0;0;;;;;;;0;3;102;1;122;1;202
02:06:30.77;-81;0;-9.140625;0.0;-8.547363;0;-7;4;-1.0107422;0.0;-1.340332;0;507;-1;8.217773;0.0;0.0;0;;;;;;;0;3;99;2;116;1;214
02:06:30.133;-80;-1;-9.162598;0.0;-8.547363;0;-4;0;-1.0107422;0.0;-1.340332;0;511;-1;8.217773;0.0;0.0;0;;;;;;;0;2;96;1;127;1;203
02:06:30.186;-83;2;-9.162598;0.0;-8.547363;0;-7;2;-1.0107422;0.0;-1.340332;0;509;1;8.217773;0.0;0.0;0;;;;;;;0;1;94;2;121;1;208
02:06:30.234;-80;0;-9.162598;0.0;-8.547363;0;-7;-2;-1.0107422;0.0;-1.340332;0;509;0;8.217773;0.0;0.0;0;;;;;;;0;2;91;1;116;1;200
02:06:30.285;-81;3;-9.162598;0.0;-8.547363;0;-6;-3;-1.0107422;0.0;-1.340332;0;508;-1;8.217773;0.0;0.0;0;;;;;;;0;1;90;1;117;0;218
02:06:30.333;-82;0;-9.162598;0.0;-8.547363;0;-6;2;-1.0107422;0.0;-1.340332;0;507;0;8.217773;0.0;0.0;0;;;;;;;0;2;95;1;120;1;207
02:06:30.381;-82;3;-9.162598;0.0;-8.547363;0;-5;0;-1.0107422;0.0;-1.340332;0;513;0;8.217773;0.0;0.0;0;;;;;;;0;1;109;1;127;1;224
02:06:30.433;-81;0;-9.162598;0.0;-8.547363;0;-7;3;-1.0107422;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;117;1;133;0;233
02:06:30.490;-84;0;-9.162598;0.0;-8.525391;0;-6;0;-0.98876953;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;1;113;1;136;1;221
02:06:30.538;-80;0;-9.162598;0.0;-8.547363;0;-6;1;-0.98876953;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;1;116;1;147;0;216
02:06:30.594;-81;1;-9.162598;0.0;-8.547363;0;-7;0;-0.98876953;0.0;-1.340332;0;505;0;8.217773;0.0;0.0;0;;;;;;;0;1;117;0;154;0;208
02:06:30.641;-81;0;-9.162598;0.0;-8.547363;0;-6;-2;-0.98876953;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;2;126;1;185;0;215
02:06:30.690;-80;0;-9.162598;0.0;-8.525391;0;-6;0;-0.98876953;0.0;-1.340332;0;505;0;8.217773;0.0;0.0;0;;;;;;;0;1;126;1;202;1;218
02:06:30.746;-82;0;-9.162598;0.0;-8.547363;0;-7;-2;-0.98876953;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;1;124;1;189;0;223
02:06:30.795;-84;-2;-9.162598;0.0;-8.547363;0;-4;0;-0.98876953;0.0;-1.340332;0;507;0;8.217773;0.0;0.0;0;;;;;;;0;1;132;1;179;1;223
02:06:30.851;-83;2;-9.162598;0.0;-8.547363;0;-7;1;-0.98876953;0.0;-1.340332;0;508;1;8.217773;0.0;0.0;0;;;;;;;0;1;161;1;172;0;203
02:06:30.899;-82;2;-9.162598;0.0;-8.547363;0;-5;-3;-0.98876953;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;164;0;172;0;194
02:06:30.955;-82;0;-9.162598;0.0;-8.525391;0;-6;0;-0.98876953;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;155;0;182;0;221
02:06:31.03;-81;-1;-9.162598;0.0;-8.525391;0;-5;-3;-0.98876953;0.0;-1.340332;0;512;0;8.217773;0.0;0.0;0;;;;;;;0;2;146;1;174;0;213
02:06:31.52;-82;-2;-9.162598;0.0;-8.547363;0;-6;5;-0.98876953;0.0;-1.3623047;0;509;-2;8.217773;0.0;0.0;0;;;;;;;0;2;143;1;173;0;219
02:06:31.110;-81;0;-9.162598;0.0;-8.547363;0;-7;-1;-0.98876953;0.0;-1.340332;0;504;0;8.217773;0.0;0.0;0;;;;;;;0;1;137;0;169;1;211
02:06:31.153;-82;0;-9.162598;0.0;-8.547363;0;-6;2;-0.98876953;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;1;135;1;169;0;205
02:06:31.204;-83;0;-9.162598;0.0;-8.547363;0;-7;0;-0.98876953;0.0;-1.340332;0;504;0;8.217773;0.0;0.0;0;;;;;;;0;1;137;0;169;1;197
02:06:31.259;-83;-1;-9.162598;0.0;-8.547363;0;-5;1;-0.98876953;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;137;0;181;1;191
02:06:31.306;-80;0;-9.162598;0.0;-8.547363;0;-7;0;-0.98876953;0.0;-1.340332;0;511;-1;8.217773;0.0;0.0;0;;;;;;;0;1;159;1;174;1;185
02:06:31.357;-82;0;-9.162598;0.0;-8.547363;0;-7;0;-0.98876953;0.0;-1.340332;0;506;-1;8.217773;0.0;0.0;0;;;;;;;0;1;153;1;170;1;180
02:06:31.414;-79;-3;-9.162598;0.0;-8.547363;0;-4;2;-0.98876953;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;1;147;1;162;0;178
02:06:31.460;-83;2;-9.162598;0.0;-8.547363;0;-7;5;-0.98876953;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;1;141;1;154;1;204
02:06:31.517;-82;2;-9.162598;0.0;-8.547363;0;-6;0;-0.98876953;0.0;-1.340332;0;510;0;8.217773;0.0;0.0;0;;;;;;;0;1;136;1;157;0;214
02:06:31.565;-83;0;-9.162598;0.0;-8.547363;0;-6;0;-0.98876953;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;138;1;171;0;223
02:06:31.616;-84;1;-9.162598;0.0;-8.547363;0;-5;1;-0.98876953;0.0;-1.340332;0;506;-1;8.217773;0.0;0.0;0;;;;;;;0;1;140;1;191;1;226
02:06:31.670;-83;0;-9.162598;0.0;-8.547363;0;-7;1;-0.98876953;0.0;-1.340332;0;508;-1;8.217773;0.0;0.0;0;;;;;;;0;1;168;0;203;0;227
02:06:31.718;-83;-1;-9.18457;0.0;-8.547363;0;-5;3;-0.98876953;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;161;0;205;1;217
02:06:31.773;-84;0;-9.162598;0.0;-8.547363;0;-7;-1;-0.98876953;0.0;-1.340332;0;504;1;8.217773;0.0;0.0;0;;;;;;;0;2;162;0;211;1;212
02:06:31.820;-82;0;-9.162598;0.0;-8.547363;0;-5;-1;-0.9667969;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;3;150;1;198;1;216
02:06:31.869;-81;0;-9.162598;0.0;-8.547363;0;-5;0;-0.9667969;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;2;143;1;188;1;229
02:06:31.918;-82;0;-9.162598;0.0;-8.547363;0;-7;3;-0.9667969;0.0;-1.340332;0;507;-1;8.217773;0.0;0.0;0;;;;;;;0;2;136;1;178;0;243
02:06:31.974;-83;0;-9.162598;0.0;-8.547363;0;-6;-3;-0.9667969;0.0;-1.340332;0;505;0;8.217773;0.0;0.0;0;;;;;;;0;1;130;1;174;0;229
02:06:32.21;-85;-2;-9.18457;0.0;-8.547363;0;-4;1;-0.9667969;0.0;-1.3623047;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;137;1;173;0;234
02:06:32.70;-82;-2;-9.18457;0.0;-8.569336;0;-6;0;-0.9667969;0.0;-1.340332;0;508;2;8.217773;0.0;0.0;0;;;;;;;0;1;135;0;182;0;223
02:06:32.118;-84;-2;-9.18457;0.0;-8.569336;0;-6;0;-0.9667969;0.0;-1.340332;0;512;-1;8.217773;0.0;0.0;0;;;;;;;0;2;141;0;198;1;217
02:06:32.174;-80;0;-9.18457;0.0;-8.569336;0;-5;0;-0.9667969;0.0;-1.340332;0;508;-2;8.217773;0.0;0.0;0;;;;;;;0;1;141;1;208;1;218
02:06:32.222;-81;0;-9.18457;0.0;-8.569336;0;-5;0;-0.9667969;0.0;-1.340332;0;503;1;8.217773;0.0;0.0;0;;;;;;;0;1;135;1;208;1;216
02:06:32.270;-83;-1;-9.18457;0.0;-8.569336;0;-7;2;-0.9667969;0.0;-1.340332;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;1;142;1;209;0;212
02:06:32.327;-80;2;-9.18457;0.0;-8.569336;0;-6;3;-0.9667969;0.0;-1.340332;0;508;-1;8.217773;0.0;0.0;0;;;;;;;0;1;136;1;200;0;205
02:06:32.374;-83;-2;-9.18457;0.0;-8.569336;0;-8;1;-0.9667969;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;138;1;193;0;211
02:06:32.426;-81;-2;-9.18457;0.0;-8.569336;0;-6;2;-0.9667969;0.0;-1.340332;0;508;0;8.217773;0.0;0.0;0;;;;;;;0;1;145;1;208;1;214
02:06:32.484;-81;-3;-9.18457;0.0;-8.569336;0;-8;0;-0.9667969;0.0;-1.3623047;0;506;0;8.217773;0.0;0.0;0;;;;;;;0;7;141;4;196;1;197
02:06:32.528;-82;-2;-9.18457;0.0;-8.569336;0;-8;4;-0.9667969;0.0;-1.3623047;0;507;0;8.217773;0.0;0.0;0;;;;;;;0;4;136;3;181;0;193
02:06:32.575;-82;4;-9.18457;0.0;-8.569336;0;-6;-6;-0.9667969;0.0;-1.340332;0;507;0;8.217773;0.0;0.0;0;;;;;;;0;5;129;3;171;1;223
02:06:32.632;-83;0;-9.18457;0.0;-8.569336;0;-7;5;-0.9667969;0.0;-1.340332;0;508;1;8.217773;0.0;0.0;0;;;;;;;0;5;122;3;160;1;210
02:06:32.680;-84;1;-9.18457;0.0;-8.569336;0;-6;1;-0.9667969;0.0;-1.3623047;0;509;0;8.217773;0.0;0.0;0;;;;;;;0;3;117;1;150;1;195
02:06:32.732;-80;0;-9.18457;0.0;-8.569336;0;-6;-2;-0.9667969;0.0;-1.340332;0;506;0;8.195801;0.0;0.0;0;;;;;;;0;2;113;1;141;0;215
02:06:32.787;-82;1;-9.18457;0.0;-8.569336;0;-6;1;-0.9667969;0.0;-1.340332;0;508;-2;8.195801;0.0;0.0;0;;;;;;;0;1;111;1;139;0;217
02:06:32.835;-81;-1;-9.18457;0.0;-8.569336;0;-7;1;-0.9667969;0.0;-1.340332;0;507;0;8.195801;0.0;0.0;0;;;;;;;0;2;111;1;132;1;225
02:06:32.883;-82;0;-9.18457;0.0;-8.569336;0;-8;-1;-0.9667969;0.0;-1.340332;0;511;-1;8.195801;0.0;0.0;0;;;;;;;0;1;117;1;168;1;225
02:06:32.937;-83;1;-9.18457;0.0;-8.569336;0;-6;3;-0.9448242;0.0;-1.340332;0;506;0;8.195801;0.0;0.0;0;;;;;;;0;2;114;1;174;0;217
02:06:32.985;-80;0;-9.18457;0.0;-8.569336;0;-7;0;-0.9448242;0.0;-1.340332;0;508;-2;8.195801;0.0;0.0;0;;;;;;;0;1;109;1;172;0;221
02:06:33.33;-82;0;-9.18457;0.0;-8.569336;0;-6;0;-0.9448242;0.0;-1.340332;0;509;0;8.195801;0.0;0.0;0;;;;;;;0;2;117;0;169;0;218
02:06:33.89;-82;2;-9.18457;0.0;-8.569336;0;-4;-2;-0.9448242;0.0;-1.340332;0;508;0;8.195801;0.0;0.0;0;;;;;;;0;1;116;1;162;0;211
02:06:33.137;-83;1;-9.18457;0.0;-8.569336;0;-6;-4;-0.9448242;0.0;-1.340332;0;509;-2;8.195801;0.0;0.0;0;;;;;;;0;1;115;1;154;0;207
02:06:33.186;-83;-3;-9.18457;0.0;-8.591309;0;-6;4;-0.9448242;0.0;-1.340332;0;504;0;8.195801;0.0;0.0;0;;;;;;;0;2;111;1;148;1;204
02:06:33.234;-79;1;-9.18457;0.0;-8.569336;0;-7;0;-0.9448242;0.0;-1.340332;0;508;0;8.195801;0.0;0.0;0;;;;;;;0;2;114;1;146;0;200
02:06:33.294;-81;2;-9.18457;0.0;-8.591309;0;-5;0;-0.9448242;0.0;-1.340332;0;510;0;8.195801;0.0;0.0;0;;;;;;;0;1;117;0;160;1;224
02:06:33.340;-83;1;-9.18457;0.0;-8.591309;0;-7;-1;-0.9448242;0.0;-1.340332;0;506;-2;8.195801;0.0;0.0;0;;;;;;;0;1;122;1;193;1;229
02:06:33.389;-80;1;-9.18457;0.0;-8.591309;0;-7;1;-0.9448242;0.0;-1.340332;0;506;0;8.195801;0.0;0.0;0;;;;;;;0;1;129;1;206;1;216
02:06:33.447;-82;1;-9.18457;0.0;-8.591309;0;-6;-3;-0.9448242;0.0;-1.3623047;0;511;0;8.195801;0.0;0.0;0;;;;;;;0;1;132;1;204;1;205
02:06:33.495;-84;0;-9.18457;0.0;-8.591309;0;-5;0;-0.9448242;0.0;-1.3623047;0;513;-1;8.195801;0.0;0.0;0;;;;;;;0;3;140;1;199;1;219
02:06:33.550;-83;0;-9.18457;0.0;-8.591309;0;-4;-3;-0.9448242;0.0;-1.3623047;0;508;0;8.195801;0.0;0.0;0;;;;;;;0;2;132;1;181;1;210
02:06:33.598;-82;-2;-9.206543;0.0;-8.591309;0;-6;1;-0.9448242;0.0;-1.3623047;0;510;-2;8.195801;0.0;0.0;0;;;;;;;0;2;133;1;173;0;203
02:06:33.646;-83;2;-9.206543;0.0;-8.591309;0;-7;0;-0.9448242;0.0;-1.3623047;0;511;0;8.195801;0.0;0.0;0;;;;;;;0;1;128;1;165;1;193
02:06:33.702;-83;0;-9.206543;0.0;-8.591309;0;-4;0;-0.9448242;0.0;-1.3623047;0;505;0;8.195801;0.0;0.0;0;;;;;;;0;1;123;1;155;1;213
02:06:33.751;-83;1;-9.206543;0.0;-8.591309;0;-7;0;-0.9448242;0.0;-1.3623047;0;507;0;8.195801;0.0;0.0;0;;;;;;;0;1;128;0;173;0;205
02:06:33.806;-83;8;-9.206543;0.0;-8.591309;0;-5;-13;-0.9448242;0.0;-1.3623047;0;506;1;8.195801;0.0;0.0;0;;;;;;;0;2;128;1;175;1;215
02:06:33.856;-83;1;-9.206543;0.0;-8.591309;0;-5;-3;-0.9448242;0.0;-1.3623047;0;505;0;8.195801;0.0;0.0;0;;;;;;;0;7;121;4;163;0;211
02:06:34.357;-82;7;-9.052734;0.0;-8.459473;0;-7;-4;-0.6591797;0.0;-1.6259766;0;505;2;8.151855;8.151855;0.0;0;;;;;;;0;7;117;4;155;1;209
02:06:34.400;-81;0;-9.052734;0.0;-8.239746;0;-5;5;-0.68115234;0.0;-1.2744141;0;507;1;8.151855;8.151855;0.0;0;;;;;;;0;64;116;5;149;17;204
02:06:34.457;-82;2;-9.052734;0.0;-8.261719;0;-5;-3;-0.68115234;0.0;-1.2304688;0;506;2;8.151855;8.151855;0.0;0;;;;;;;0;20;116;2;145;2;204
02:06:34.505;-82;0;-9.052734;0.0;-8.261719;0;-7;1;-0.68115234;0.0;-1.1865234;0;510;0;8.151855;8.151855;0.0;0;;;;;;;0;4;112;1;141;1;199
02:06:34.564;-80;2;-9.052734;0.0;-8.261719;0;-6;0;-0.68115234;0.0;-1.1425781;0;509;1;8.151855;8.151855;0.0;0;;;;;;;0;1;111;1;135;0;226
02:06:34.612;-83;1;-9.074707;0.0;-8.283691;0;-6;0;-0.68115234;0.0;-1.1206055;0;506;0;8.151855;8.151855;0.0;0;;;;;;;0;1;109;1;143;1;210
02:06:34.660;-83;0;-9.074707;0.0;-8.283691;0;-6;-3;-0.703125;0.0;-1.0986328;0;507;1;8.151855;8.151855;0.0;0;;;;;;;0;1;116;0;144;0;203
02:06:34.716;-81;1;-9.074707;0.0;-8.283691;0;-4;-1;-0.703125;0.0;-1.0546875;0;509;0;8.151855;8.151855;0.0;0;;;;;;;0;1;132;1;162;0;198
02:06:34.765;-83;2;-9.09668;0.0;-8.305664;0;-7;-1;-0.703125;0.0;-1.0327148;0;507;0;8.151855;8.151855;0.0;0;;;;;;;0;1;139;1;170;0;216
02:06:34.821;-79;3;-9.074707;0.0;-8.305664;0;-7;0;-0.703125;0.0;-1.0107422;0;508;0;8.151855;8.151855;0.0;0;;;;;;;0;1;134;1;184;1;209
02:06:34.868;-79;2;-9.074707;0.0;-8.305664;0;-6;0;-0.703125;0.0;-0.98876953;0;509;2;8.151855;8.151855;0.0;0;;;;;;;0;1;137;0;183;1;212
02:06:34.926;-83;2;-9.09668;0.0;-8.305664;0;-4;-2;-0.703125;0.0;-0.9667969;0;508;0;8.151855;8.151855;0.0;0;;;;;;;0;1;134;1;194;1;217
02:06:34.974;-82;3;-9.09668;0.0;-8.305664;0;-6;-1;-0.703125;0.0;-0.9448242;0;503;1;8.151855;8.151855;0.0;0;;;;;;;0;1;134;1;214;1;218
02:06:35.21;-82;0;-9.09668;0.0;-8.327637;0;-5;-1;-0.703125;0.0;-0.92285156;0;506;1;8.151855;8.151855;0.0;0;;;;;;;0;2;143;1;208;1;204
02:06:35.77;-80;1;-9.09668;0.0;-8.327637;0;-8;-2;-0.72509766;0.0;-0.9008789;0;509;0;8.151855;8.151855;0.0;0;;;;;;;0;1;138;1;201;1;204
02:06:35.126;-82;1;-9.09668;0.0;-8.327637;0;-5;-2;-0.72509766;0.0;-0.9008789;0;508;0;8.151855;8.151855;0.0;0;;;;;;;0;0;152;1;188;1;210
02:06:35.182;-83;1;-9.09668;0.0;-8.327637;0;-6;0;-0.72509766;0.0;-0.87890625;0;506;2;8.151855;8.151855;0.0;0;;;;;;;0;1;149;1;188;0;243
02:06:35.231;-83;3;-9.09668;0.0;-8.349609;0;-6;0;-0.72509766;0.0;-0.87890625;0;508;1;8.151855;8.151855;0.0;0;;;;;;;0;1;141;1;230;1;248
02:06:35.279;-82;3;-9.09668;0.0;-8.327637;0;-9;-1;-0.72509766;0.0;-0.8569336;0;508;-1;8.151855;8.151855;0.0;0;;;;;;;0;1;145;1;218;0;241
02:06:35.337;-83;1;-9.09668;0.0;-8.327637;0;-7;-1;-0.7470703;0.0;-0.8569336;0;509;-1;8.151855;8.151855;0.0;0;;;;;;;0;1;139;1;207;0;240
02:06:35.382;-82;0;-9.09668;0.0;-8.349609;0;-5;0;-0.7470703;0.0;-0.83496094;0;507;0;8.151855;8.151855;0.0;0;;;;;;;0;1;140;0;195;0;224
02:06:35.439;-83;3;-9.09668;0.0;-8.349609;0;-6;2;-0.7470703;0.0;-0.83496094;0;508;1;8.151855;8.151855;0.0;0;;;;;;;0;2;136;1;186;0;220
02:06:35.487;-82;0;-9.09668;0.0;-8.349609;0;-6;-1;-0.7470703;0.0;-0.8129883;0;509;0;8.151855;8.151855;0.0;0;;;;;;;0;1;134;1;177;1;216
02:06:35.543;-82;2;-9.09668;0.0;-8.349609;0;-6;4;-0.7470703;0.0;-0.8129883;0;510;0;8.151855;8.151855;0.0;0;;;;;;;0;1;142;1;181;1;205
02:06:35.592;-81;1;-9.09668;0.0;-8.349609;0;-6;0;-0.7470703;0.0;-0.8129883;0;507;1;8.151855;8.151855;0.0;0;;;;;;;0;1;147;1;194;0;218
02:06:35.639;-81;1;-9.09668;0.0;-8.349609;0;-7;-1;-0.7470703;0.0;-0.8129883;0;506;0;8.151855;8.151855;0.0;0;;;;;;;0;1;144;0;202;0;213
02:06:35.695;-83;0;-9.118652;0.0;-8.349609;0;-5;3;-0.7470703;0.0;-0.7910156;0;507;0;8.151855;8.151855;0.0;0;;;;;;;0;1;137;1;196;1;210
02:06:35.744;-84;0;-9.118652;0.0;-8.349609;0;-6;-1;-0.7470703;0.0;-0.7910156;0;509;1;8.151855;8.151855;0.0;0;;;;;;;0;1;131;1;186;0;200
02:06:35.801;-84;0;-9.118652;0.0;-8.349609;0;-8;1;-0.76904297;0.0;-0.7910156;0;503;0;8.151855;8.151855;0.0;0;;;;;;;0;1;130;1;186;0;194
02:06:35.850;-80;0;-9.118652;0.0;-8.349609;0;-6;0;-0.76904297;0.0;-0.7910156;0;506;0;8.151855;8.151855;0.0;0;;;;;;;0;1;127;1;192;0;183
02:06:35.898;-83;2;-9.118652;0.0;-8.349609;0;-6;-1;-0.76904297;0.0;-0.7910156;0;508;0;8.151855;8.151855;0.0;0;;;;;;;0;1;123;1;185;1;193
02:06:35.953;-82;-1;-9.118652;0.0;-8.349609;0;-7;1;-0.76904297;0.0;-0.7910156;0;508;0;8.151855;8.151855;0.0;0;;;;;;;0;2;125;0;184;1;195
02:06:36.01;-84;3;-9.118652;0.0;-8.349609;0;-9;-3;-0.76904297;0.0;-0.7910156;0;511;1;8.151855;8.151855;0.0;0;;;;;;;0;1;153;1;181;1;207
02:06:36.60;-83;4;-9.118652;0.0;-8.349609;0;-7;0;-0.76904297;0.0;-0.7910156;0;508;1;8.151855;8.151855;0.0;0;;;;;;;0;1;153;1;179;1;200
02:06:36.106;-83;3;-9.118652;0.0;-8.349609;0;-6;-1;-0.7910156;0.0;-0.7910156;0;507;-1;8.151855;8.151855;0.0;0;;;;;;;0;1;150;1;170;1;193
02:06:36.154;-80;2;-9.118652;0.0;-8.349609;0;-7;2;-0.7910156;0.0;-0.7910156;0;507;2;8.151855;8.151855;0.0;0;;;;;;;0;1;141;0;180;0;205
02:06:36.211;-81;2;-9.118652;0.0;-8.349609;0;-4;0;-0.7910156;0.0;-0.7910156;0;508;1;8.151855;8.151855;0.0;0;;;;;;;0;0;143;0;187;0;232
02:06:36.260;-81;1;-9.118652;0.0;-8.349609;0;-7;-1;-0.7910156;0.0;-0.7910156;0;506;1;8.151855;8.151855;0.0;0;;;;;;;0;1;162;0;187;0;224
02:06:36.306;-83;2;-9.118652;0.0;-8.349609;0;-6;3;-0.7910156;0.0;-0.7910156;0;508;0;8.151855;8.151855;0.0;0;;;;;;;0;1;157;1;183;0;214
02:06:36.364;-83;2;-9.118652;0.0;-8.349609;0;-6;1;-0.7910156;0.0;-0.7910156;0;506;-1;8.151855;8.151855;0.0;0;;;;;;;0;1;148;1;183;1;203
02:06:36.409;-85;2;-9.118652;0.0;-8.349609;0;-5;0;-0.7910156;0.0;-0.7910156;0;508;1;8.151855;8.151855;0.0;0;;;;;;;0;1;146;1;180;1;210
02:06:36.465;-80;2;-9.118652;0.0;-8.349609;0;-7;-1;-0.8129883;0.0;-0.7910156;0;506;2;8.151855;8.151855;0.0;0;;;;;;;0;1;146;0;172;0;219
02:06:36.513;-81;4;-9.118652;0.0;-8.349609;0;-8;0;-0.8129883;0.0;-0.7910156;0;506;2;8.151855;8.151855;0.0;0;;;;;;;0;1;142;1;186;0;238
02:06:36.561;-83;2;-9.118652;0.0;-8.349609;0;-5;3;-0.8129883;0.0;-0.7910156;0;509;3;8.151855;8.151855;0.0;0;;;;;;;0;1;141;0;194;1;234
02:06:36.618;-81;3;-9.118652;0.0;-8.349609;0;-5;0;-0.8129883;0.0;-0.7910156;0;510;1;8.151855;8.151855;0.0;0;;;;;;;0;1;141;1;198;0;236
02:06:36.666;-83;0;-9.118652;0.0;-8.349609;0;-6;-4;-0.8129883;0.0;-0.7910156;0;509;1;8.151855;8.151855;0.0;0;;;;;;;0;1;146;1;187;1;230
02:06:36.714;-82;2;-9.118652;0.0;-8.349609;0;-6;0;-0.8129883;0.0;-0.8129883;0;505;2;8.151855;8.151855;0.0;0;;;;;;;0;1;144;1;186;1;227
02:06:36.770;-82;0;-9.118652;0.0;-8.371582;0;-5;0;-0.8129883;0.0;-0.8129883;0;510;0;8.151855;8.151855;0.0;0;;;;;;;0;1;142;1;174;0;220
02:06:36.819;-82;2;-9.118652;0.0;-8.371582;0;-7;-2;-0.83496094;0.0;-0.8129883;0;508;1;8.151855;8.151855;0.0;0;;;;;;;0;1;156;1;167;0;233
02:06:36.866;-82;2;-9.118652;0.0;-8.129883;0;-4;0;-0.83496094;0.0;-0.72509766;0;506;0;8.173828;8.151855;0.0;0;;;;;;;0;1;161;1;170;1;221
02:06:36.922;-84;3;-9.118652;0.0;-7.932129;0;-5;-3;-0.83496094;0.0;-0.6591797;0;508;0;8.173828;8.151855;0.0;0;;;;;;;0;1;173;1;159;1;206
02:06:36.972;-81;0;-9.118652;0.0;-7.8442383;0;-6;2;-0.83496094;0.0;-0.63720703;0;511;0;8.173828;8.151855;0.0;0;;;;;;;0;1;166;1;154;1;208
02:06:37.19;-85;2;-9.118652;0.0;-7.8222656;0;-5;3;-0.8569336;0.0;-0.63720703;0;508;0;8.173828;8.151855;0.0;0;;;;;;;0;3;157;2;147;1;213
02:06:37.75;-81;1;-9.118652;0.0;-7.8442383;0;-7;-1;-0.8569336;0.0;-0.6591797;0;507;0;8.173828;8.151855;0.0;0;;;;;;;0;2;145;1;137;1;203
02:06:37.123;-81;1;-9.140625;0.0;-7.8442383;0;-6;2;-0.8569336;0.0;-0.68115234;0;509;2;8.173828;8.151855;0.0;0;;;;;;;0;1;139;1;137;0;211
02:06:37.175;-81;-2;-9.140625;0.0;-7.8442383;0;-7;9;-0.8569336;0.0;-0.68115234;0;508;0;8.173828;8.151855;0.0;0;;;;;;;0;2;132;2;129;1;210
